01.018.07	3	Тот погоняет упряжку мыслей.
01.018.08	1	Он также приводит к успеху жертвенное возлияние
01.018.08	2	Продвигает вперед обряд –
01.018.08	3	(И) возлияние идет к богам.
01.018.09	1	Нарашансу, самого мужественного,
01.018.09	2	Я увидел, самого широкого,
01.018.09	3	Щедро дарующего сиденье, как у неба.
01.019.01	1	На этот славный обряд
01.019.01	2	Ты приглашаешься для защиты (его).
01.019.01	3	С Марутами приди, о Агни!
01.019.02	1	Ни бог, ни смертный
01.019.02	2	Не превосходит силой духа тебя, великого.
01.019.02	3	С Марутами приди, о Агни!
01.019.03	1	(Те,) что знают великое воздушное пространство,
01.019.03	2	Все-Боги, чуждые обмана –
01.019.03	3	С Марутами приди, о Агни!
01.019.04	1	(Те) грозные, что запели песнь,
01.019.04	2	К кому не подступиться с силой, –
01.019.04	3	С Марутами приди, о Агни!
01.019.05	1	Те сверкающие, с ужасным обликом,
01.019.05	2	Добрые властители, заботящиеся о чужом –
01.019.05	3	С Марутами приди, о Агни!
01.019.06	1	(Те,) что на светлом пространстве небосвода
01.019.06	2	На небе живут как боги –
01.019.06	3	С Марутами приди, о Агни!
01.019.07	1	(Те,) что сотрясают горы,
01.019.07	2	Через бурное море (приходят к нам) –
01.019.07	3	С Марутами приди, о Агни!
01.019.08	1	(Те,) что распространяются с лучами,
01.019.08	2	Через море с силой (пробиваются), –
01.019.08	3	С Марутами приди, о Агни!
01.019.09	1	Тебя выпускаю я на мед сомы,
01.019.09	2	Чтобы ты первым выпил. –
01.019.09	3	С Марутами приди, о Агни!
01.020.01	1	Эта хвала божественному роду
01.020.01	2	Создана вдохновенными – их устами –,
01.020.01	3	(Она,) приносящая самые большие сокровища.
01.020.02	1	(Те,) что для Индры вытесали умело
01.020.02	2	Пару буланых коней, запрягаемых словом,
01.020.02	3	Трудами добились (права на) жертву.
01.020.03	1	Они вытесали для двух Насатьев
01.020.03	2	Быстроходную колесницу, объезжающую вокруг (вселенной).
01.020.03	3	Они вытесали дойную корову, всегда доящуюся.
01.020.04	1	Прямодушные Рибху, чьи молитвы истинны,
01.020.04	2	(Своим) трудом сделали (так),
01.020.04	3	Что (их) родители стали снова юными.
01.020.05	1	Ваши радости опьянения (сомой) сошлись
01.020.05	2	С Индрой, сопровождаемым Марутами,
01.020.05	3	И с Адитьями-царями.
01.020.06	1	И тот новый отделанный
01.020.06	2	Кубок бога Тваштара
01.020.06	3	Вы переделали на четыре (кубка).
01.020.07	1	Дайте нам те сокровища – (числом)
01.020.07	2	Трижды семь – для выжимающего (сому),
01.020.07	3	По одному за прекрасные прославления!
